area,rooms,age,price
190,6,92,3322000
139,5,49,1905000
185,6,50,4018000
192,6,85,4106000
148,4,79,4532000
208,8,8,3739000
42,1,67,563000
202,6,79,3763000
245,8,59,2164000
105,3,76,2398000
166,5,43,6772000
83,4,52,758000
45,2,7,414000
323,10,43,9519000
143,5,98,3161000
109,3,109,1649000
150,5,3,1235000
64,2,119,890000
266,8,6,6986000
84,2,22,2012000
503,12,114,9391000
465,12,89,12218000
74,3,10,1061000
245,7,65,5335000
163,6,38,1493000
138,5,60,2997000
167,7,116,2942000
243,7,61,6101000
153,6,77,3326000
521,12,114,10455000
176,5,22,5540000
186,5,97,4090000
273,10,98,5666000
120,5,55,2680000
245,8,36,3242000
71,2,36,1656000
125,5,48,801000
383,12,34,13716000
241,8,39,5061000
184,5,64,1094000
155,5,91,3421000
74,3,85,294000
263,10,104,6651000
338,10,90,7669000
122,4,41,3439000
189,7,14,4684000
209,8,29,5713000
150,4,46,2016000
372,12,83,6624000
125,5,13,3246000
42,1,68,534000
59,1,104,1049000
180,5,2,2568000
168,6,118,4241000
270,10,58,6194000
345,12,79,8492000
249,9,56,5016000
193,5,47,4752000
200,6,79,4553000
85,2,8,2517000
184,7,42,2255000
219,7,30,5020000
37,1,30,875000
343,10,48,8486000
530,12,105,13270000
131,5,103,2898000
119,5,86,1137000
359,12,61,7911000
132,5,102,1642000
190,5,7,3135000
154,4,45,4015000
371,12,57,5375000
90,3,37,466000
349,12,49,7456000
146,6,54,953000
300,11,22,5961000
83,3,82,2358000
144,4,103,667000
142,6,3,1510000
240,9,17,3623000
136,5,109,3122000
191,7,94,1060000
141,6,1,3031000
185,5,90,3372000
113,4,40,1740000
129,5,30,3826000
76,3,113,823000
182,5,22,4241000
109,3,19,2139000
202,8,25,3771000
270,9,110,5529000
137,4,15,929000
254,8,110,5990000
140,5,68,4259000
189,6,124,3113000
155,4,94,2709000
220,8,20,4895000
130,4,21,4017000
181,6,123,1212000
169,5,88,2250000
203,7,105,4683000
104,3,21,2096000
309,9,24,5464000
271,8,2,10319000
217,8,108,4724000
200,7,73,2148000
449,12,72,11340000
106,5,24,2068000
94,4,11,2302000
184,5,40,2886000
56,1,65,261000
204,8,34,5189000
465,12,67,15341000
87,2,51,1528000
201,8,93,1260000
247,7,97,4616000
144,6,14,4256000
120,5,79,1477000
122,5,63,2810000
279,9,69,6253000
141,4,89,1349000
158,6,53,3161000
215,8,105,3170000
247,8,62,6167000
237,8,69,4439000
160,6,113,2494000
65,2,93,602000
192,6,56,4771000
56,2,2,1657000
178,5,112,4416000
394,12,68,11494000
195,7,7,2510000
137,4,35,4053000
172,7,43,4538000
248,7,26,8788000
102,3,120,409000
45,1,71,266000
158,4,48,1301000
427,12,22,9440000
109,3,36,2727000
87,4,119,454000
218,8,32,4670000
241,8,44,4472000
203,8,109,1929000
123,4,42,3663000
123,5,56,1860000
307,10,44,9681000
169,7,84,2460000
113,3,35,453000
104,4,67,705000
136,4,68,1424000
341,12,103,7439000
150,5,118,4180000
183,5,99,5137000
94,2,4,2549000
41,2,108,330000
142,4,62,3205000
190,7,91,2247000
142,5,7,962000
160,5,92,2087000
191,5,113,2468000
191,7,4,2540000
327,12,61,4716000
225,7,21,2512000
178,7,26,4896000
294,11,13,6929000
162,5,3,4968000
120,3,121,1316000
236,9,52,4972000
277,8,112,4488000
201,7,34,4879000
166,6,119,3911000
349,11,46,8982000
129,5,34,3180000
327,12,47,6611000
124,4,70,1538000
65,3,111,1422000
413,12,89,8826000
196,6,94,3208000
37,2,114,600000
245,9,111,3287000
97,4,100,1603000
128,5,99,1609000
154,6,88,2395000
191,6,40,2030000
257,8,5,7442000
160,5,107,1020000
137,5,101,2161000
181,7,113,2131000
46,1,95,799000
113,5,118,1024000
147,4,40,3307000
213,7,27,2954000
212,7,37,4623000
79,4,111,974000
111,3,124,820000
260,9,119,7887000
125,4,69,2794000
266,10,109,4469000
67,2,89,1442000
211,8,57,6505000
328,10,50,7125000
296,10,4,3966000
157,4,122,1264000
548,12,99,11594000
203,8,80,2221000
154,6,81,2024000
223,8,15,3806000
148,5,92,1066000
85,4,10,2336000
166,5,113,2104000
486,12,7,17477000
240,9,38,4944000
205,8,76,3931000
117,4,104,1123000
465,12,55,10023000
152,5,30,758000
388,12,37,9605000
213,8,8,7217000
89,4,64,1695000
179,6,122,1134000
46,2,14,422000
392,12,10,11693000
155,6,29,3078000
164,4,81,2617000
137,6,76,2740000
271,10,65,6355000
203,7,104,2264000
188,7,6,1869000
142,6,41,2785000
247,9,44,9917000
152,4,52,2331000
97,4,13,1230000
229,8,94,3047000
621,12,94,18271000
214,8,46,4335000
219,6,83,4748000
289,10,11,5890000
50,2,30,204000
460,12,75,15249000
142,6,86,1430000
532,12,28,13443000
149,5,35,3600000
170,6,3,993000
273,8,44,5993000
90,2,110,518000
244,7,74,9984000
180,7,50,5826000
86,3,84,1533000
270,8,9,1755000
155,5,105,2839000
120,4,71,1002000
250,8,84,8349000
95,4,63,501000
218,7,42,3420000
269,8,53,4917000
181,6,95,2688000
177,5,97,1426000
91,3,44,1399000
188,7,43,3877000
279,9,27,6223000
133,5,53,988000
437,12,26,12871000
154,6,57,1567000
240,9,119,4294000
100,2,13,541000
70,1,48,1226000
349,11,123,4979000
193,6,87,3565000
241,7,63,4798000
37,1,6,785000
85,4,81,431000
401,12,14,8383000
220,7,91,3314000
247,7,66,8546000
90,4,123,654000
139,5,96,2630000
284,10,70,5434000
292,11,93,7408000
130,5,16,2055000
595,12,28,16131000
127,4,79,996000
82,3,10,654000
297,9,91,7241000
173,5,43,1985000
178,7,61,2964000
157,5,53,1598000
131,4,20,3702000
243,7,47,5875000
210,8,59,2063000
176,5,68,2166000
106,5,44,1307000
71,1,79,1936000
343,10,119,10262000
277,10,80,8311000
360,12,91,7085000
290,9,41,4185000
55,2,117,366000
151,5,94,2659000
259,8,3,8220000
252,8,34,6665000
86,2,60,1039000
403,12,121,10150000
289,11,88,7329000
195,7,41,4357000
230,7,74,5235000
57,1,53,1007000
277,10,59,7274000
193,5,45,3961000
37,1,103,590000
149,6,19,2182000
292,11,13,9156000
62,1,65,534000
202,8,81,3504000
82,4,92,851000
157,5,31,1708000
145,4,63,4922000
277,9,73,4560000
163,6,66,1151000
102,2,79,813000
90,3,104,638000
254,7,88,5802000
46,3,75,879000
200,7,114,1992000
129,3,114,1460000
157,6,56,988000
254,8,4,5499000
165,7,65,5164000
207,7,60,4153000
126,4,65,2229000
214,6,64,3536000
170,6,15,3223000
65,2,14,863000
152,6,42,2282000
626,12,93,12419000
189,5,3,4495000
101,2,16,1949000
42,1,54,1407000
201,6,41,3358000
220,6,81,2058000
249,9,45,6108000
197,6,23,2353000
338,11,121,6770000
361,12,83,7953000
198,6,97,3908000
432,12,120,7774000
178,5,105,2466000
90,2,13,2043000
237,9,21,2220000
37,1,90,545000
42,2,23,908000
137,4,23,2413000
499,12,37,10072000
237,7,63,6001000
101,2,94,1633000
117,3,19,2421000
176,6,82,3887000
185,7,61,5184000
172,6,123,2158000
166,6,35,2144000
227,9,41,5674000
247,9,90,4707000
173,6,36,3817000
184,6,57,3921000
227,8,122,4311000
441,12,66,8928000
319,12,72,6619000
103,4,9,767000
172,7,42,2026000
86,4,10,614000
130,3,15,3854000
186,5,8,4607000
113,5,114,2245000
152,5,121,2071000
131,3,36,893000
229,8,72,4133000
170,7,23,4775000
349,11,116,6093000
349,12,13,18528000
172,5,35,1930000
168,7,77,926000
40,1,119,203000
113,3,79,758000
399,12,39,7260000
147,6,83,3159000
153,4,123,1475000
68,1,108,738000
151,6,70,1345000
270,8,89,7439000
271,8,30,5285000
237,8,27,4396000
101,3,8,1382000
177,6,31,4565000
145,5,100,1163000
110,4,116,1931000
265,9,75,4260000
309,9,1,6210000
87,2,29,419000
52,1,75,950000
202,8,38,3988000
178,7,65,3185000
158,4,90,1200000
261,9,104,4141000
142,4,65,659000
55,3,103,563000
183,7,57,2392000
483,12,24,12165000
110,3,112,2012000
118,5,53,1491000
169,5,49,2203000
138,4,91,1234000
66,3,87,1149000
157,4,98,3958000
154,5,27,1262000
289,10,24,5391000
211,8,37,5006000
257,9,5,8974000
220,8,60,4833000
33,1,77,356000
305,11,108,7582000
74,1,34,1633000
245,7,56,6191000
415,12,123,9632000
120,5,51,732000
144,4,111,2508000
321,10,73,5592000
237,7,95,6099000
194,7,97,1313000
264,9,82,5074000
125,3,68,970000
147,4,108,767000
137,5,55,3899000
232,8,82,2629000
418,12,24,12945000
105,3,85,2083000
192,5,30,2277000
197,8,3,4225000
260,8,33,5603000
157,6,23,1425000
247,8,39,5946000
216,6,70,4766000
232,7,117,2454000
259,10,60,4599000
247,8,2,5368000
148,4,54,3315000
103,4,67,2557000
118,4,4,1030000
120,3,18,1415000
140,4,2,816000
274,10,115,4925000
288,10,22,8223000
128,3,101,938000
261,8,45,4053000
331,10,79,7385000
110,3,104,672000
105,3,8,3259000
99,3,104,573000
317,10,97,6559000
147,6,83,1229000
78,3,19,862000
308,9,26,7560000
172,5,9,3541000
273,8,69,3960000
161,6,116,1144000
174,7,67,3556000
223,6,37,7978000
153,6,114,904000
211,6,9,2904000
77,3,110,1491000
170,7,13,4412000
119,3,123,1692000
149,5,58,633000
121,5,11,2629000
278,10,121,5001000
219,7,49,3666000
177,6,77,5674000
132,4,53,2513000
53,2,6,991000
122,5,47,2634000
178,7,85,1440000
170,7,119,2412000
465,12,92,7794000
281,9,15,4935000
188,6,64,2994000
97,4,29,2051000
85,2,28,631000
91,4,56,2329000
86,4,25,696000
151,5,66,1505000
226,7,7,5410000
197,6,66,2324000
196,6,6,4231000
495,12,108,13234000
437,12,113,2237000
289,9,45,5749000
46,2,34,962000
134,5,62,1950000
192,5,31,3061000
266,8,91,5338000
189,7,26,3666000
198,8,95,1862000
193,7,24,1802000
63,1,79,326000
158,4,53,3933000
117,3,5,1411000
232,8,51,3676000
378,12,9,15092000
216,6,35,3268000
308,10,83,5848000
171,5,63,1660000
96,2,49,1796000
318,11,25,7820000
216,8,106,6031000
37,2,102,485000
232,8,104,6498000
261,9,93,4465000
353,12,82,9611000
257,8,16,4978000
253,9,66,8086000
232,8,115,5424000
277,10,122,6808000
175,7,108,2743000
290,11,99,5475000
247,7,122,3848000
158,4,119,1484000
180,7,2,4919000
241,9,67,7568000
82,2,21,1040000
276,9,86,5672000
71,3,46,1248000
173,6,68,3538000
96,3,79,709000
659,12,86,14357000
147,4,80,2864000
177,5,12,4697000
107,5,19,1907000
126,5,34,1211000
325,10,116,6416000
189,5,81,4194000
164,6,111,1332000
348,11,123,4897000
74,3,23,1961000
264,9,66,4446000
216,7,3,4544000
186,5,116,4033000
199,6,76,4232000
130,5,2,2750000
269,9,119,4672000
160,6,11,5124000
114,3,113,869000
221,8,54,3958000
62,3,87,833000
145,6,66,1970000
269,10,18,5102000
137,4,69,988000
138,4,83,2440000
199,6,19,4490000
181,5,77,3256000
46,1,118,871000
198,7,75,3693000
64,1,82,594000
276,9,11,6262000
106,4,90,1902000
233,9,12,2662000
136,4,115,2607000
199,6,73,3896000
246,8,84,4580000
153,5,92,3937000
105,4,111,645000
177,7,37,1341000
283,10,43,4944000
133,3,97,3025000
167,6,72,1528000
183,5,114,1555000
166,6,93,3457000
154,4,39,3872000
352,12,34,7344000
151,4,116,1158000
109,5,52,1342000
408,12,46,15386000
150,6,111,2196000
218,6,104,4378000
204,6,4,1030000
279,10,110,4856000
38,1,80,1022000
97,2,97,1362000
37,2,83,798000
42,1,66,398000
232,8,46,4970000
377,12,114,5548000
231,9,94,4540000
37,1,28,655000
157,5,110,3325000
190,5,49,3910000
151,6,79,721000
345,12,55,5234000
305,11,20,8195000
232,9,109,4852000
459,12,105,13068000
511,12,10,17723000
147,5,95,2586000
480,12,76,6042000
209,8,55,3054000
418,12,60,9460000
279,9,65,4435000
259,8,53,8800000
208,6,98,3282000
196,6,54,5619000
67,3,119,350000
305,9,106,6646000
139,5,81,1033000
108,4,92,2563000
228,9,62,5758000
468,12,121,11394000
118,4,101,1224000
158,6,12,4070000
207,6,63,5642000
118,4,90,2246000
64,1,68,735000
218,7,56,2130000
129,5,74,3351000
203,7,80,4641000
159,5,112,3384000
140,5,107,2031000
232,8,18,8491000
123,3,20,1502000
197,8,90,5094000
108,4,77,1380000
218,8,78,5564000
119,3,105,1182000
307,11,113,7923000
168,7,23,1881000
277,9,105,4810000
84,4,114,1782000
270,9,68,8899000
118,4,89,1456000
174,7,58,4086000
116,3,114,1626000
160,6,92,2179000
133,3,43,2088000
321,11,52,9952000
299,9,49,6327000
123,5,22,2038000
135,5,34,1320000
85,2,82,1632000
81,3,70,1764000
316,10,35,7139000
241,9,36,5060000
259,8,40,4148000
81,2,113,907000
184,6,31,2463000
251,9,6,4121000
204,6,32,7210000
86,3,52,2118000
109,5,43,827000
206,6,24,3590000
123,3,85,893000
311,9,39,5511000
285,11,107,5133000
71,2,11,1827000
80,4,24,1710000
111,5,15,1149000
115,5,82,787000
103,3,70,2507000
111,3,108,1400000
117,4,3,2658000
436,12,31,15678000
197,8,64,3654000
178,6,24,2846000
186,7,36,6180000
330,11,118,4987000
227,8,83,5921000
78,3,106,644000
413,12,75,10294000
229,9,92,1899000
120,5,95,2962000
311,9,101,6394000
238,7,94,4881000
69,2,20,858000
206,7,92,2120000
182,7,105,2837000
165,6,124,2303000
743,12,92,14196000
188,7,60,2961000
122,5,53,1313000
171,6,86,3769000
159,4,88,2330000
250,9,113,4823000
172,5,120,2065000
124,3,80,1168000
187,7,27,4009000
117,4,44,1994000
209,6,68,5134000
211,7,9,5772000
466,12,89,12275000
99,2,29,542000
174,5,76,743000
33,1,100,195000
113,3,111,1091000
121,3,116,2997000
290,11,109,6740000
224,6,123,3320000
147,4,48,2030000
284,9,8,10581000
285,10,15,6692000
132,4,84,4891000
161,5,44,2649000
244,8,86,5669000
96,4,58,885000
262,9,73,6383000
144,5,105,1015000
216,6,113,3807000
221,8,116,4376000
80,2,109,268000
182,6,28,2046000
203,8,49,2111000
204,8,56,3972000
270,8,47,6026000
261,9,101,4587000
465,12,21,13931000
52,2,90,1185000
86,4,121,915000
64,2,103,479000
307,9,64,7425000
192,7,68,2275000
263,8,40,4255000
142,6,42,1416000
122,3,113,1669000
94,2,50,1177000
196,7,75,2052000
152,5,1,3974000
239,7,31,2781000
250,9,10,9247000
401,12,86,8026000
176,5,88,2980000
94,2,52,1712000
135,5,80,1821000
123,3,94,1586000
179,7,64,4633000
155,6,97,4344000
237,8,20,7479000
78,4,27,698000
279,9,70,3112000
242,7,73,5964000
222,8,4,8460000
126,5,74,2281000
274,9,111,3398000
174,6,85,4136000
145,6,77,907000
198,7,78,3083000
109,3,41,1712000
37,1,111,207000
204,8,4,3754000
238,9,36,4477000
265,8,34,3958000
201,6,108,3701000
246,7,14,4354000
165,6,70,3907000
162,5,20,3025000
177,5,54,3769000
133,3,62,682000
225,7,5,6022000
194,5,113,3953000
94,2,26,2381000
143,5,92,822000
222,8,7,2284000
163,4,74,791000
127,4,11,1815000
149,4,53,1425000
322,11,52,8430000
174,5,69,2825000
67,3,3,748000
89,4,10,1595000
283,9,71,7483000
172,5,103,1351000
53,2,12,901000
112,4,23,953000
95,4,95,539000
150,4,114,2139000
191,5,115,4125000
305,9,57,6670000
111,4,21,2178000
79,3,61,483000
235,7,62,4928000
87,2,107,510000
78,2,48,1196000
215,8,52,3408000
139,5,78,3073000
139,6,13,4174000
116,5,104,817000
324,10,78,11057000
157,5,5,2405000
155,5,111,3548000
115,3,63,2095000
331,12,104,6713000
131,5,101,629000
79,2,12,723000
291,9,56,5163000
171,5,7,3835000
95,4,105,2358000
84,4,49,801000
273,8,41,6901000
226,9,108,4784000
236,8,87,4984000
50,2,28,956000
165,7,96,1085000
130,3,89,560000
148,4,78,1475000
144,6,89,1590000
116,5,90,1445000
432,12,67,11024000
193,7,79,3922000
345,12,113,4430000
172,5,16,2547000
359,11,15,9756000
331,12,86,7839000
132,4,99,1031000
178,7,97,1893000
298,11,44,10970000
148,4,29,1883000
175,6,93,699000
94,3,5,1127000
187,5,10,2741000
280,10,3,5957000
117,5,44,866000
155,5,114,1374000
132,4,21,2581000
154,6,124,2367000
231,8,103,4410000
63,1,90,293000
208,6,21,2770000
100,2,24,1319000
114,3,105,1465000
418,12,107,7642000
392,12,83,10243000
317,11,82,4204000
99,4,120,444000
436,12,30,17301000
172,5,121,2099000
104,4,14,2429000
580,12,45,12725000
106,4,18,1539000
296,9,24,7386000
46,1,82,1376000
276,9,82,6238000
101,3,29,2046000
245,8,21,6103000
85,3,54,422000
142,6,48,2247000
165,7,110,2666000
127,4,15,3645000
215,7,37,4818000
137,4,35,1048000
95,4,5,774000
230,7,78,8095000
105,3,92,1095000
243,7,15,5125000
262,10,119,4685000
126,5,105,1175000
120,5,74,1432000
110,5,19,1015000
343,11,124,7472000
117,5,79,1488000
202,7,19,3361000
119,3,6,718000
404,12,36,7104000
119,3,4,2457000
116,5,29,580000
128,4,62,2094000
287,10,114,4884000
87,4,79,1580000
176,6,24,3663000
354,11,86,7562000
92,4,38,809000
249,7,46,5604000
334,11,29,7012000
150,6,19,3174000
171,7,84,5531000
313,9,105,5353000
164,4,108,1327000
65,2,114,399000
259,9,96,5997000
59,2,36,1741000
33,2,70,261000
236,9,9,5306000
345,12,71,10491000
44,1,116,262000
332,10,43,7582000
328,10,107,8541000
140,4,110,1274000
201,6,1,6901000
210,6,52,5988000
365,12,99,10555000
234,8,47,5091000
626,12,37,17899000
224,6,42,4655000
197,6,92,4105000
202,6,24,4879000
86,2,17,1741000
366,11,84,9768000
84,2,81,442000
85,4,117,405000
37,1,43,293000
104,4,36,938000
138,4,105,1409000
127,4,18,1257000
146,5,3,840000
258,9,8,7737000
123,5,23,2356000
191,5,75,4460000
285,11,28,4172000
211,8,2,2761000
326,10,17,9142000
132,3,112,1303000
97,2,101,2132000
82,3,114,498000
142,5,122,860000
54,1,54,758000
194,5,45,3096000
115,5,50,1369000
118,3,5,2254000
253,8,38,6088000
307,10,121,7309000
160,4,63,1840000
252,8,96,6133000
33,2,24,307000
70,3,45,1431000
235,7,116,6752000
155,5,27,893000
470,12,63,15055000
196,8,63,2819000
270,10,21,5035000
100,4,61,2504000
47,2,92,786000
33,1,1,526000
102,3,20,900000
232,7,44,2754000
259,8,4,4731000
128,5,50,1112000
139,6,75,1756000
42,2,60,691000
127,3,77,1372000
90,3,51,908000
82,3,68,480000
118,5,13,2868000
141,4,38,747000
128,3,23,1031000
262,10,53,4389000
182,7,111,4146000
326,10,18,8716000
196,8,50,4316000
337,10,3,7464000
56,1,79,505000
130,3,112,2761000
204,6,2,2841000
40,1,40,414000
240,8,50,3475000
143,5,72,802000
112,3,76,1995000
101,3,86,641000
77,2,114,455000
252,9,19,5956000
74,2,5,2484000
244,7,92,4483000
140,5,82,1459000
75,3,41,521000
216,8,64,2803000
101,4,51,872000
70,3,77,1767000
158,6,58,2109000
63,1,43,464000
207,7,60,1712000
284,10,24,9366000
119,3,77,994000
88,4,110,998000
180,6,29,3330000
139,5,12,984000
322,11,7,6437000
120,4,90,2301000
56,3,122,1484000
374,12,82,8012000
204,7,113,2333000
209,8,4,1986000
254,9,83,4914000
146,5,86,730000
63,2,111,351000
262,10,89,5958000
153,4,112,1377000
372,12,124,8457000
215,6,28,5024000
376,12,35,5850000
182,7,35,4356000
267,10,77,5830000
181,7,120,2216000
107,3,37,1237000
55,3,78,1376000
44,1,60,375000
103,2,99,988000
319,10,78,8766000
234,7,25,4956000
93,2,104,734000
236,9,52,7404000
467,12,96,12793000
137,6,11,3623000
151,5,76,1606000
139,5,92,2462000
281,8,6,7837000
228,9,8,2553000
79,4,123,792000
296,9,77,4248000
103,3,79,1427000
462,12,116,6665000
297,9,115,5831000
174,7,43,1671000
190,7,65,1447000
130,5,104,1721000
154,4,63,3665000
287,11,122,5277000
236,8,121,4723000
201,6,95,2225000
156,5,68,2948000
239,9,46,6487000
408,12,29,8515000
88,2,121,347000
170,6,71,1718000
176,5,24,3380000
200,7,81,1483000
62,3,79,1410000
418,12,60,9312000
186,6,5,7162000
201,8,68,4002000
194,7,112,3060000
234,7,100,5279000
230,8,44,3914000
211,8,95,1295000
174,5,3,2946000
37,2,86,482000
141,6,93,3052000
142,5,78,1407000
42,1,22,461000
275,8,120,4134000
55,2,30,436000
143,4,75,3442000
87,3,118,662000
156,6,102,1318000
268,10,26,5578000
92,2,17,1637000
223,6,27,6369000
338,12,63,7866000
109,4,45,451000
99,2,12,600000
363,12,121,5247000
251,9,69,3523000
336,12,84,4180000
124,5,33,2870000
137,6,98,1430000
341,12,92,8068000
170,5,57,3116000
117,5,103,1466000
322,11,30,10283000
188,5,46,2183000
295,9,42,5882000
33,1,50,349000
148,5,45,4201000
173,6,40,3589000
28,1,3,192000
128,3,42,1900000
293,11,94,6974000
95,2,110,2142000
402,12,92,7522000
75,1,85,1237000
143,5,25,3440000
147,4,110,1257000
247,8,69,5784000
321,12,62,7682000
229,9,75,4013000
186,5,117,3622000
78,4,57,690000
116,5,56,484000
62,1,64,360000
121,3,29,3712000
44,2,106,747000
78,4,84,490000
165,6,103,1135000
404,12,73,12110000
145,4,25,1302000
160,6,63,1299000
151,6,32,2871000
108,4,99,1656000
95,3,87,1214000
196,7,35,2050000
162,6,58,3148000
198,7,62,3860000
207,7,93,4757000
116,5,106,736000
73,1,51,284000
175,6,57,978000
227,9,18,7411000
619,12,91,17140000
192,5,11,3833000
373,12,100,9074000
239,8,71,4063000
127,4,78,2956000
52,1,111,285000
64,1,60,795000
193,6,101,4062000
203,6,68,6258000
304,9,103,7799000
400,12,43,15473000
114,5,49,2833000
154,6,93,1742000
133,3,80,3139000
132,3,50,1802000
176,5,86,2312000
191,5,69,3115000
205,8,83,3897000
194,6,57,3002000
52,1,11,452000
233,8,23,3618000
190,7,106,3753000
127,5,7,3064000
66,1,48,306000
175,5,76,3185000
265,8,82,3998000
372,12,24,6095000
62,1,13,848000
204,6,79,2362000
162,6,83,3179000
182,7,15,2900000
269,8,34,8521000
390,12,87,7592000
186,7,85,3883000
324,10,118,4862000
256,8,44,3816000
81,4,96,780000
58,1,2,837000
109,3,61,1886000
103,2,100,2345000
217,7,96,5682000
450,12,20,14674000
127,3,6,2577000
246,7,33,7536000
119,4,18,3196000
172,7,117,1541000
56,3,117,460000
105,5,110,2072000
328,10,26,7317000
193,6,113,2860000
273,9,2,5781000
321,10,91,7838000
127,3,124,906000
168,7,53,3285000
131,4,33,3918000
222,8,57,4740000
303,9,102,6554000
418,12,1,16518000
117,4,27,898000
165,6,124,2082000
216,6,87,4650000
279,8,62,5826000
353,12,12,11983000
146,6,68,1592000
115,3,74,502000
362,11,28,8081000
66,2,70,503000
93,2,14,2683000
300,11,65,12052000
476,12,61,11346000
184,5,83,1099000
279,10,80,6152000
329,12,65,4181000
156,5,111,3161000
114,4,10,2370000
51,3,77,561000
216,8,15,2609000
203,8,107,4106000
203,7,81,3411000
125,4,74,901000
69,2,18,841000
212,8,103,4169000
105,3,71,1646000
346,12,8,6524000
156,6,46,2834000
233,8,75,3188000
168,7,16,1129000
323,10,15,8896000
437,12,3,13433000
208,6,50,3969000
215,6,97,2847000
241,7,47,4834000
202,8,84,3240000
119,3,20,1144000
178,6,53,3742000
311,9,21,6617000
272,10,112,4304000
150,6,45,3255000
106,3,43,417000
178,6,78,1114000
98,4,112,711000
65,2,79,1243000
216,7,66,5840000
150,6,107,792000
136,4,29,3676000
152,5,99,815000
123,5,46,1371000
232,7,46,1901000
112,4,10,1138000
175,7,105,2228000
145,4,86,2688000
374,12,30,9342000
184,7,37,3750000
156,5,20,1524000
152,5,80,692000
268,10,27,6031000
162,6,87,2761000
280,10,23,7164000
81,2,50,467000
248,9,124,4175000
281,9,72,7042000
182,7,58,2203000
107,3,114,1007000
297,10,67,5451000
296,10,111,9733000
213,6,116,5693000
198,7,91,3626000
76,2,35,664000
246,7,86,4061000
257,10,75,5970000
327,12,85,9270000
90,4,28,914000
181,6,68,3333000
162,6,110,3250000
90,4,80,826000
126,5,109,1966000
261,9,4,7283000
210,7,116,2919000
105,5,89,1366000
139,6,103,1071000
111,4,66,3286000
166,5,85,1572000
305,9,1,7797000
57,3,117,1157000
78,2,7,2049000
125,3,120,1721000
170,7,16,3229000
143,5,123,1024000
37,1,9,844000
33,1,52,472000
226,9,41,4277000
196,7,104,4010000
233,9,76,5938000
98,3,82,912000
283,9,8,7695000
148,6,7,2948000
350,12,53,5429000
213,7,11,4905000
99,4,99,1987000
172,6,1,2049000
220,8,68,4884000
153,5,54,2363000
217,6,106,3676000
342,10,38,10256000
103,3,12,1785000
232,7,29,2552000
176,7,120,1622000
133,3,64,1675000
158,6,78,4145000
157,5,61,4240000
53,1,14,1329000
396,12,79,10661000
241,9,96,3775000
97,2,9,2654000
72,2,93,1398000
130,4,31,3887000
100,3,83,478000
148,5,91,1396000
173,5,24,1320000
150,5,83,4041000
278,9,4,6088000
146,5,50,1064000
228,7,39,6133000
210,8,11,5773000
208,6,64,3796000
139,6,42,920000
85,4,36,363000
60,2,36,1619000
124,4,39,816000
177,7,108,2915000
197,6,69,2643000
205,8,94,3440000
151,4,77,1223000
214,8,112,5659000
217,8,72,5513000
398,12,101,10880000
142,4,49,2566000
110,5,98,1066000
212,6,93,4418000
286,9,29,7923000
146,4,41,2897000
280,8,35,5508000
105,5,24,605000
162,4,111,3343000
133,5,12,4362000
140,6,107,4209000
177,7,106,3401000
79,2,110,2003000
229,8,76,5302000
315,9,81,9553000
153,5,31,1312000
137,4,59,2374000
121,4,2,2342000
122,4,40,1895000
180,5,82,1792000
185,5,93,2152000
191,6,123,2789000
202,6,107,1663000
247,7,55,5047000
175,7,120,1377000
202,6,15,4298000
133,4,91,631000
365,12,118,8772000
195,7,110,3157000
68,3,52,508000
390,12,100,5993000
259,8,39,5486000
128,3,97,465000
275,9,40,3902000
389,12,37,8613000
102,4,102,828000
262,9,84,5999000
90,4,76,850000
317,10,51,7839000
244,9,20,5031000
207,6,112,2279000
132,4,49,3254000
49,3,31,607000
156,6,31,2905000
136,4,69,3560000
151,5,76,618000
100,4,57,1431000
211,6,67,1801000
193,7,97,4481000
127,4,114,3015000
93,4,63,1735000
185,7,99,7029000
169,5,55,3034000
153,6,6,1732000
131,5,8,2697000
114,5,77,735000
356,12,121,9961000
161,5,9,1394000
232,8,10,3154000
138,4,27,1773000
190,5,52,2327000
166,6,83,3618000
147,4,13,1674000
372,12,113,7786000
303,10,37,7456000
220,7,27,4807000
185,5,51,973000
152,6,67,990000
173,5,122,3400000
138,5,69,2908000
122,3,65,1986000
316,10,92,7182000
125,3,97,1724000
361,12,13,8852000
225,8,16,5017000
67,1,70,1897000
296,9,59,8662000
125,4,51,2302000
256,8,46,3905000
211,8,63,3406000
257,8,118,5228000
202,8,72,1775000
110,3,77,2005000
102,4,21,640000
94,4,2,748000
83,3,42,1673000
308,11,19,5409000
311,11,73,3929000
185,6,105,3676000
161,4,97,2902000
275,8,26,9386000
156,6,12,4379000
103,4,25,559000
273,9,94,3292000
112,5,45,1517000
253,9,119,3736000
224,7,56,4515000
166,7,37,1352000
121,5,60,701000
194,6,52,2256000
206,8,90,5454000
255,8,104,3922000
255,7,94,4261000
186,6,22,1443000
134,3,7,2661000
185,6,123,3273000
142,5,9,2233000
187,6,31,4487000
79,2,44,773000
88,2,14,1361000
155,4,4,5098000
138,6,69,1445000
369,11,4,13833000
146,6,75,2184000
76,3,62,931000
67,1,29,484000
218,8,95,3858000
241,7,70,3541000
143,6,81,3605000
526,12,45,13497000
232,7,33,3158000
259,10,39,6708000
252,7,109,5045000
432,12,44,8543000
60,3,97,1083000
200,6,63,3697000
140,6,109,1094000
174,5,33,2896000
80,4,110,1615000
